SourceFile,SearchKey,ODSCode,OrganisationName,ServiceIndex,ServiceCode,ServiceName,ContactIndex,ContactMethodType,ContactValue
page_000110.json,X63608,1-120237867,The Bungalow,1,SRV0315,Care services for people with learning disabilities,1,Telephone,01905798247
page_000110.json,X63608,1-120237867,The Bungalow,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000110.json,X63910,1-123018256,United Response - 26 Tennyson Road,1,SRV0315,Care services for people with learning disabilities,1,Telephone,0800 0884 377
page_000110.json,X63910,1-123018256,United Response - 26 Tennyson Road,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000111.json,X64080,1-122824326,Shearwater,1,SRV0314,Care services for people with dementia,1,Telephone,02392 616700
page_000111.json,X64080,1-122824326,Shearwater,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000111.json,X65036,1-123853868,Brendoncare Stildon,1,SRV0317,Caring for adults over 65,1,Telephone,01962 852133
page_000111.json,X65036,1-123853868,Brendoncare Stildon,1,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000111.json,X65037,1-123853951,Brendoncare Stildon Mews,1,SRV0317,Caring for adults over 65,1,Telephone,01962 852133
page_000111.json,X65037,1-123853951,Brendoncare Stildon Mews,1,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000111.json,X65051,1-420305511,Mill View,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000111.json,X65051,1-420305511,Mill View,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000111.json,X65099,1-139859158,Stanecroft,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000111.json,X65099,1-139859158,Stanecroft,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000111.json,X65229,1-170836286,Aveley House,1,SRV0315,Care services for people with learning disabilities,1,Telephone,01708 863289
page_000111.json,X65229,1-170836286,Aveley House,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000111.json,X65583,1-123006890,United Response - Spire DCA,1,SRV0315,Care services for people with learning disabilities,1,Telephone,0800 0884 377
page_000111.json,X65583,1-123006890,United Response - Spire DCA,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000111.json,X65583,1-123006890,United Response - Spire DCA,3,SRV0321,Physical disabilities,1,Telephone,01438 712 892
page_000111.json,X65583,1-123006890,United Response - Spire DCA,3,SRV0321,Physical disabilities,2,PhoneExt,
page_000111.json,X66043,1-128278810,Weybourne,1,SRV0314,Care services for people with dementia,1,Telephone,01795 597431
page_000111.json,X66043,1-128278810,Weybourne,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000111.json,X66043,1-128278810,Weybourne,2,SRV0317,Caring for adults over 65,1,Telephone,01795 597431
page_000111.json,X66043,1-128278810,Weybourne,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000111.json,X66233,1-436913248,Jubilee Court,3,SRV0317,Caring for adults over 65,1,Telephone,01992 450304
page_000111.json,X66233,1-436913248,Jubilee Court,3,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000111.json,X66255,1-118532958,Belmont View,3,SRV0317,Caring for adults over 65,1,Telephone,01992 450304
page_000111.json,X66255,1-118532958,Belmont View,3,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000111.json,X66260,1-118532942,Beane River View,2,SRV0317,Caring for adults over 65,1,Telephone,01992 450304
page_000111.json,X66260,1-118532942,Beane River View,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000111.json,X66331,1-118542149,Providence Court,2,SRV0317,Caring for adults over 65,1,Telephone,01992 450304
page_000111.json,X66331,1-118542149,Providence Court,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000111.json,X66363,1-128329737,Belong at Home Domiciliary Care Agency - Macclesfield,1,SRV0314,Care services for people with dementia,1,Telephone,01625 508700
page_000111.json,X66363,1-128329737,Belong at Home Domiciliary Care Agency - Macclesfield,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000111.json,X66364,1-128323294,Belong Macclesfield Care Village,1,SRV0314,Care services for people with dementia,1,Telephone,01625 508700
page_000111.json,X66364,1-128323294,Belong Macclesfield Care Village,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000112.json,X66559,1-114463387,Pearce Lodge Care Home,1,SRV0323,Caring for adults under 65,1,Telephone,0161 283 4871
page_000112.json,X66559,1-114463387,Pearce Lodge Care Home,1,SRV0323,Caring for adults under 65,2,PhoneExt,
page_000112.json,X66559,1-114463387,Pearce Lodge Care Home,2,SRV0321,Physical disabilities,1,Telephone,0161 283 4871
page_000112.json,X66559,1-114463387,Pearce Lodge Care Home,2,SRV0321,Physical disabilities,2,PhoneExt,
page_000112.json,X66559,1-114463387,Pearce Lodge Care Home,3,SRV0322,Sensory impairments,1,Telephone,0161 283 4871
page_000112.json,X66559,1-114463387,Pearce Lodge Care Home,3,SRV0322,Sensory impairments,2,PhoneExt,
page_000112.json,X66567,1-114463364,The Together Trust Domiciliary Care Agency,3,SRV0323,Caring for adults under 65,1,Telephone,0161 283 4871
page_000112.json,X66567,1-114463364,The Together Trust Domiciliary Care Agency,3,SRV0323,Caring for adults under 65,2,PhoneExt,
page_000112.json,X66567,1-114463364,The Together Trust Domiciliary Care Agency,4,SRV0313,Caring for children (0 - 18),1,Telephone,0161 283 4871
page_000112.json,X66567,1-114463364,The Together Trust Domiciliary Care Agency,4,SRV0313,Caring for children (0 - 18),2,PhoneExt,
page_000112.json,X66567,1-114463364,The Together Trust Domiciliary Care Agency,6,SRV0321,Physical disabilities,1,Telephone,0161 283 4871
page_000112.json,X66567,1-114463364,The Together Trust Domiciliary Care Agency,6,SRV0321,Physical disabilities,2,PhoneExt,
page_000112.json,X66567,1-114463364,The Together Trust Domiciliary Care Agency,7,SRV0322,Sensory impairments,1,Telephone,0161 283 4871
page_000112.json,X66567,1-114463364,The Together Trust Domiciliary Care Agency,7,SRV0322,Sensory impairments,2,PhoneExt,
page_000112.json,X66652,1-139859086,Oak House,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000112.json,X66652,1-139859086,Oak House,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000112.json,X66719,1-139851671,Clara Court,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000112.json,X66719,1-139851671,Clara Court,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000112.json,X66753,1-113770448,Swarthmore Residential Care Home,2,SRV0317,Caring for adults over 65,1,Telephone,01753 885663
page_000112.json,X66753,1-113770448,Swarthmore Residential Care Home,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000112.json,X66949,1-122152413,OSJCT Marden Court,2,SRV0317,Caring for adults over 65,1,Telephone,01993 323232
page_000112.json,X66949,1-122152413,OSJCT Marden Court,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000112.json,X66966,1-122145336,OSJCT Brookside,2,SRV0317,Caring for adults over 65,1,Telephone,01993 323232
page_000112.json,X66966,1-122145336,OSJCT Brookside,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000112.json,X66984,1-123018440,United Response - Wiltshire DCA,1,SRV0315,Care services for people with learning disabilities,1,Telephone,0800 0884 377
page_000112.json,X66984,1-123018440,United Response - Wiltshire DCA,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000112.json,X66998,1-123018384,United Response - 74 Oaklands,1,SRV0315,Care services for people with learning disabilities,1,Telephone,0800 0884 377
page_000112.json,X66998,1-123018384,United Response - 74 Oaklands,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000112.json,X67018,1-122145288,OSJCT Athelstan House,2,SRV0317,Caring for adults over 65,1,Telephone,01993 323232
page_000112.json,X67018,1-122145288,OSJCT Athelstan House,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000112.json,X67057,1-122152429,OSJCT Ridgeway House,2,SRV0317,Caring for adults over 65,1,Telephone,01993 323232
page_000112.json,X67057,1-122152429,OSJCT Ridgeway House,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000112.json,X67069,1-122152508,OSJCT The Cedars,2,SRV0317,Caring for adults over 65,1,Telephone,01993 323232
page_000112.json,X67069,1-122152508,OSJCT The Cedars,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000112.json,X67090,1-122145367,OSJCT Coombe End Court,2,SRV0317,Caring for adults over 65,1,Telephone,01993 323232
page_000112.json,X67090,1-122145367,OSJCT Coombe End Court,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000112.json,X67095,1-123853824,Brendoncare Froxfield,1,SRV0314,Care services for people with dementia,1,Telephone,020 8877 9998
page_000112.json,X67095,1-123853824,Brendoncare Froxfield,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000112.json,X67095,1-123853824,Brendoncare Froxfield,2,SRV0317,Caring for adults over 65,1,Telephone,01962 852133
page_000112.json,X67095,1-123853824,Brendoncare Froxfield,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000112.json,X67256,1-123853910,Brendoncare Meadway,1,SRV0317,Caring for adults over 65,1,Telephone,01962 852133
page_000112.json,X67256,1-123853910,Brendoncare Meadway,1,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000112.json,X67445,1-123853882,Brendoncare Knightwood,1,SRV0317,Caring for adults over 65,1,Telephone,01962 852133
page_000112.json,X67445,1-123853882,Brendoncare Knightwood,1,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000112.json,X67446,1-123853938,Brendoncare Knightwood Mews,1,SRV0317,Caring for adults over 65,1,Telephone,01962 852133
page_000112.json,X67446,1-123853938,Brendoncare Knightwood Mews,1,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000112.json,X67506,1-122145321,OSJCT Bemerton Lodge,2,SRV0317,Caring for adults over 65,1,Telephone,01993 323232
page_000112.json,X67506,1-122145321,OSJCT Bemerton Lodge,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000112.json,X67514,1-122152556,OSJCT Willowcroft,2,SRV0317,Caring for adults over 65,1,Telephone,01993 323232
page_000112.json,X67514,1-122152556,OSJCT Willowcroft,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000112.json,X67786,1-119324820,Shaftesbury Dolphin Court,2,SRV0315,Care services for people with learning disabilities,1,Telephone,01202 521985
page_000112.json,X67786,1-119324820,Shaftesbury Dolphin Court,2,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000112.json,X67803,1-124419989,Cedar House,2,SRV0323,Caring for adults under 65,1,Telephone,01268 453216
page_000112.json,X67803,1-124419989,Cedar House,2,SRV0323,Caring for adults under 65,2,PhoneExt,
page_000112.json,X67829,1-124419944,The Oakes,2,SRV0323,Caring for adults under 65,1,Telephone,01268 453216
page_000112.json,X67829,1-124419944,The Oakes,2,SRV0323,Caring for adults under 65,2,PhoneExt,
page_000112.json,X67830,1-124409587,Acorn House - Laindon,2,SRV0323,Caring for adults under 65,1,Telephone,01268 453216
page_000112.json,X67830,1-124409587,Acorn House - Laindon,2,SRV0323,Caring for adults under 65,2,PhoneExt,
page_000112.json,X67833,1-495548091,Kingswood Care Services Ltd - Head Office,2,SRV0323,Caring for adults under 65,1,Telephone,01268 453216
page_000112.json,X67833,1-495548091,Kingswood Care Services Ltd - Head Office,2,SRV0323,Caring for adults under 65,2,PhoneExt,
page_000112.json,X67854,1-119324957,Shaftesbury Kenway Court,2,SRV0315,Care services for people with learning disabilities,1,Telephone,01202 521985
page_000112.json,X67854,1-119324957,Shaftesbury Kenway Court,2,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000112.json,X67914,1-124419959,Willow Bay,2,SRV0323,Caring for adults under 65,1,Telephone,01268 453216
page_000112.json,X67914,1-124419959,Willow Bay,2,SRV0323,Caring for adults under 65,2,PhoneExt,
page_000112.json,X67917,1-124419974,The Beeches,2,SRV0323,Caring for adults under 65,1,Telephone,01268 453216
page_000112.json,X67917,1-124419974,The Beeches,2,SRV0323,Caring for adults under 65,2,PhoneExt,
page_000112.json,X68251,1-139851762,Ellesmere House,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000112.json,X68251,1-139851762,Ellesmere House,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000112.json,X68449,1-139851798,Farm Lane,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000112.json,X68449,1-139851798,Farm Lane,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000112.json,X68517,1-131480287,Greenfields Care Home,2,SRV0317,Caring for adults over 65,1,Telephone,01743 235788
page_000112.json,X68517,1-131480287,Greenfields Care Home,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000112.json,X68545,1-131480319,Briarfields,2,SRV0317,Caring for adults over 65,1,Telephone,01743 235788
page_000112.json,X68545,1-131480319,Briarfields,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000112.json,X68551,1-126257467,Radfield Home Care Limited - Shrewsbury,2,SRV0317,Caring for adults over 65,1,Telephone,01785 336628
page_000112.json,X68551,1-126257467,Radfield Home Care Limited - Shrewsbury,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000112.json,X68609,1-131480422,Stone House,2,SRV0317,Caring for adults over 65,1,Telephone,01743 235788
page_000112.json,X68609,1-131480422,Stone House,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000112.json,X68675,1-119691959,Care South Home Care Services Somerset,4,SRV0317,Caring for adults over 65,1,Telephone,01202 746640
page_000112.json,X68675,1-119691959,Care South Home Care Services Somerset,4,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000112.json,X68862,1-305072940,The Cottage Christian Nursing and Residential Home,2,SRV0317,Caring for adults over 65,1,Telephone,01743 235788
page_000112.json,X68862,1-305072940,The Cottage Christian Nursing and Residential Home,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000112.json,X68883,1-131480304,Barclay Gardens,2,SRV0317,Caring for adults over 65,1,Telephone,01743 235788
page_000112.json,X68883,1-131480304,Barclay Gardens,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000112.json,X68884,1-114658374,The Limes,1,SRV0323,Caring for adults under 65,1,Telephone,01299 404929
page_000112.json,X68884,1-114658374,The Limes,1,SRV0323,Caring for adults under 65,2,PhoneExt,
page_000113.json,X68917,1-114657857,The Willows,1,SRV0323,Caring for adults under 65,1,Telephone,01299 404929
page_000113.json,X68917,1-114657857,The Willows,1,SRV0323,Caring for adults under 65,2,PhoneExt,
page_000113.json,X68919,1-476191395,Home Instead,1,SRV0314,Care services for people with dementia,1,Telephone,01952 476720
page_000113.json,X68919,1-476191395,Home Instead,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000113.json,X68924,1-131480407,Lightmoor View,2,SRV0317,Caring for adults over 65,1,Telephone,01743 235788
page_000113.json,X68924,1-131480407,Lightmoor View,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000113.json,X68937,1-131480462,Woodcroft,2,SRV0317,Caring for adults over 65,1,Telephone,01743 235788
page_000113.json,X68937,1-131480462,Woodcroft,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000113.json,X68960,1-143332621,1 & 2 Hedgerows,1,SRV0315,Care services for people with learning disabilities,1,Telephone,01732 225200
page_000113.json,X68960,1-143332621,1 & 2 Hedgerows,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000113.json,X68960,1-143332621,1 & 2 Hedgerows,3,SRV0323,Caring for adults under 65,1,Telephone,01732 225200
page_000113.json,X68960,1-143332621,1 & 2 Hedgerows,3,SRV0323,Caring for adults under 65,2,PhoneExt,
page_000113.json,X69066,1-133266764,Southfields,1,SRV0315,Care services for people with learning disabilities,1,Telephone,01732 225200
page_000113.json,X69066,1-133266764,Southfields,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000113.json,X69066,1-133266764,Southfields,3,SRV0323,Caring for adults under 65,1,Telephone,01732 225200
page_000113.json,X69066,1-133266764,Southfields,3,SRV0323,Caring for adults under 65,2,PhoneExt,
page_000113.json,X69078,1-133266850,Kent Shared Lives,1,SRV0315,Care services for people with learning disabilities,1,Telephone,01732 225200
page_000113.json,X69078,1-133266850,Kent Shared Lives,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000113.json,X69078,1-133266850,Kent Shared Lives,3,SRV0323,Caring for adults under 65,1,Telephone,01732 225200
page_000113.json,X69078,1-133266850,Kent Shared Lives,3,SRV0323,Caring for adults under 65,2,PhoneExt,
page_000113.json,X69170,1-133266835,West View Integrated Care Centre,3,SRV0323,Caring for adults under 65,1,Telephone,01732 225200
page_000113.json,X69170,1-133266835,West View Integrated Care Centre,3,SRV0323,Caring for adults under 65,2,PhoneExt,
page_000113.json,X69215,1-419854765,St Marks,1,SRV0315,Care services for people with learning disabilities,1,Telephone,01424 777422
page_000113.json,X69215,1-419854765,St Marks,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000113.json,X69217,1-419854731,63 Collier Road,1,SRV0315,Care services for people with learning disabilities,1,Telephone,01424 777422
page_000113.json,X69217,1-419854731,63 Collier Road,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000113.json,X69224,1-419854790,76 Canute Road,1,SRV0315,Care services for people with learning disabilities,1,Telephone,01424 777422
page_000113.json,X69224,1-419854790,76 Canute Road,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000113.json,X69265,1-135296575,Seaview Nursing Home,1,SRV0314,Care services for people with dementia,1,Telephone,02085741795
page_000113.json,X69265,1-135296575,Seaview Nursing Home,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000113.json,X69375,1-256827440,Heather View,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000113.json,X69375,1-256827440,Heather View,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000113.json,X69962,1-530260794,Huthnance Park,1,SRV0315,Care services for people with learning disabilities,1,Telephone,01637 416444
page_000113.json,X69962,1-530260794,Huthnance Park,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000113.json,X70012,1-150212680,Fairfield House,1,SRV0315,Care services for people with learning disabilities,1,Telephone,01637 416444
page_000113.json,X70012,1-150212680,Fairfield House,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000113.json,X70091,1-150212672,September Lodge,1,SRV0315,Care services for people with learning disabilities,1,Telephone,01637 416444
page_000113.json,X70091,1-150212672,September Lodge,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000113.json,X70279,1-319264588,Hadrian Park,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000113.json,X70279,1-319264588,Hadrian Park,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000113.json,X70318,1-319253398,Elwick Grange,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000113.json,X70318,1-319253398,Elwick Grange,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000113.json,X70356,1-139859320,Woodside Resource Centre,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000113.json,X70356,1-139859320,Woodside Resource Centre,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000113.json,X70455,1-139851726,Echelforde,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000113.json,X70455,1-139851726,Echelforde,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000113.json,X70483,1-123018083,United Response - 198 Powder Mill Lane,1,SRV0315,Care services for people with learning disabilities,1,Telephone,0800 0884 377
page_000113.json,X70483,1-123018083,United Response - 198 Powder Mill Lane,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000113.json,X70488,1-123018041,United Response - 131 Kneller Road,1,SRV0315,Care services for people with learning disabilities,1,Telephone,0800 0884 377
page_000113.json,X70488,1-123018041,United Response - 131 Kneller Road,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000113.json,X70517,1-123018055,United Response - 16 Curtis Road,1,SRV0315,Care services for people with learning disabilities,1,Telephone,0800 0884 377
page_000113.json,X70517,1-123018055,United Response - 16 Curtis Road,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000113.json,X70535,1-139851635,Charlotte House,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000113.json,X70535,1-139851635,Charlotte House,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000113.json,X70567,1-135306607,The Willows Nursing Home,1,SRV0314,Care services for people with dementia,1,Telephone,02085741795
page_000113.json,X70567,1-135306607,The Willows Nursing Home,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000113.json,X70702,1-139851816,Forrester Court,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000113.json,X70702,1-139851816,Forrester Court,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000113.json,X70773,1-139859140,St Vincents House,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000113.json,X70773,1-139859140,St Vincents House,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000113.json,X71065,1-118542133,Pinewood Lodge,2,SRV0317,Caring for adults over 65,1,Telephone,01992 450304
page_000113.json,X71065,1-118542133,Pinewood Lodge,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000113.json,X71078,1-118532750,Courtland Lodge,2,SRV0317,Caring for adults over 65,1,Telephone,01992 450304
page_000113.json,X71078,1-118532750,Courtland Lodge,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000113.json,X71120,1-119324988,Shaftesbury New Court Place,1,SRV0315,Care services for people with learning disabilities,1,Telephone,01202 521985
page_000113.json,X71120,1-119324988,Shaftesbury New Court Place,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000113.json,X71128,1-118542197,The Mead,2,SRV0317,Caring for adults over 65,1,Telephone,01992 450304
page_000113.json,X71128,1-118542197,The Mead,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000114.json,X71375,1-128329754,Belong at Home Domiciliary Care Agency - Wigan & Southport,1,SRV0314,Care services for people with dementia,1,Telephone,01625 508700
page_000114.json,X71375,1-128329754,Belong at Home Domiciliary Care Agency - Wigan & Southport,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000114.json,X71376,1-128323309,Belong Wigan Care Village,1,SRV0314,Care services for people with dementia,1,Telephone,01625 508700
page_000114.json,X71376,1-128323309,Belong Wigan Care Village,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000114.json,X71596,1-416358021,Selborne Care DCA,3,SRV0315,Care services for people with learning disabilities,1,Telephone,01905798247
page_000114.json,X71596,1-416358021,Selborne Care DCA,3,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000114.json,X71680,1-133856037,PSS Shared Lives Staffordshire,2,SRV0317,Caring for adults over 65,1,Telephone,0151 702 5542
page_000114.json,X71680,1-133856037,PSS Shared Lives Staffordshire,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000114.json,X71905,1-131480392,Innage Grange,2,SRV0317,Caring for adults over 65,1,Telephone,01743 235788
page_000114.json,X71905,1-131480392,Innage Grange,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000114.json,X72009,1-123018468,United Response - York Leeds Harrogate DCA,2,SRV0315,Care services for people with learning disabilities,1,Telephone,0800 0884 377
page_000114.json,X72009,1-123018468,United Response - York Leeds Harrogate DCA,2,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000114.json,X72009,1-123018468,United Response - York Leeds Harrogate DCA,4,SRV0321,Physical disabilities,1,Telephone,01438 712 892
page_000114.json,X72009,1-123018468,United Response - York Leeds Harrogate DCA,4,SRV0321,Physical disabilities,2,PhoneExt,
page_000120.json,X84190,1-142445096,Green Light PBS Limited,1,SRV0315,Care services for people with learning disabilities,1,Telephone,01637 416444
page_000120.json,X84190,1-142445096,Green Light PBS Limited,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000121.json,X85157,1-539070685,Felix House,3,SRV0316,Mental health conditions,1,Telephone,0117 9709313
page_000121.json,X85157,1-539070685,Felix House,3,SRV0316,Mental health conditions,2,PhoneExt,
page_000121.json,X85386,1-578264162,Shotover View,2,SRV0317,Caring for adults over 65,1,Telephone,01993 323232
page_000121.json,X85386,1-578264162,Shotover View,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000121.json,X85492,1-498788118,Mills Meadow,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000121.json,X85492,1-498788118,Mills Meadow,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000121.json,X870,RJR05,Countess Of Chester Hospital,1,SRV0001,Accident and emergency services,1,Telephone,01244 365000
page_000121.json,X870,RJR05,Countess Of Chester Hospital,1,SRV0001,Accident and emergency services,2,PhoneExt,
page_000121.json,X88806,1-342331191,Bethany House,1,SRV0315,Care services for people with learning disabilities,1,Telephone,01708 863289
page_000121.json,X88806,1-342331191,Bethany House,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000121.json,X88829,NQL08,NHS North East Lincs Talking Therapies,1,SRV0019,Cognitive behavioural therapy services,1,Telephone,01472 252760
page_000121.json,X88829,NQL08,NHS North East Lincs Talking Therapies,1,SRV0019,Cognitive behavioural therapy services,2,PhoneExt,
page_000121.json,X88829,NQL08,NHS North East Lincs Talking Therapies,2,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,01472 625100
page_000121.json,X88829,NQL08,NHS North East Lincs Talking Therapies,2,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000121.json,X88829,NQL08,NHS North East Lincs Talking Therapies,2,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,navigo.talkingtherapies@nhs.net
page_000121.json,X88829,NQL08,NHS North East Lincs Talking Therapies,2,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://navigocare.co.uk/NHSTalkingTherapies/self-refer
page_000121.json,X88832,NQL11,Open Minds Cleethorps,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,01472 625100
page_000121.json,X88832,NQL11,Open Minds Cleethorps,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000121.json,X88832,NQL11,Open Minds Cleethorps,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,NAV.OpenMinds@nhs.net
page_000121.json,X88832,NQL11,Open Minds Cleethorps,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://navigocare.co.uk/NHSTalkingTherapies/self-refer
page_000121.json,X88862,RW146,Tatchbury Mount,1,SRV0156,Counselling services,1,Telephone,023 8038 3920
page_000121.json,X88862,RW146,Tatchbury Mount,1,SRV0156,Counselling services,2,PhoneExt,
page_000121.json,X89476,1-651388922,Foxbridge House,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000121.json,X89476,1-651388922,Foxbridge House,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000122.json,X89972,1-671639158,New Fairholme,2,SRV0317,Caring for adults over 65,1,Telephone,01743 235788
page_000122.json,X89972,1-671639158,New Fairholme,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000122.json,X90122,NQG01,Burrswood Health and Wellbeing,1,SRV0156,Counselling services,1,Telephone,01892 865990
page_000122.json,X90122,NQG01,Burrswood Health and Wellbeing,1,SRV0156,Counselling services,2,PhoneExt,
page_000122.json,X90311,1-703003937,Kinsey Road,1,SRV0315,Care services for people with learning disabilities,1,Telephone,01905798247
page_000122.json,X90311,1-703003937,Kinsey Road,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
