SourceFile,SearchKey,ODSCode,OrganisationName,AliasIndex,OrganisationAliasId,OrganisationAlias
page_000101.json,X42736,G81689,Arch Healthcare,1,17133,Arch Health CIC
page_000101.json,X42736,G81689,Arch Healthcare,2,17134,Brighton Homeless Healthcare
page_000101.json,X42736,G81689,Arch Healthcare,3,17135,Morley Street Surgery
page_000101.json,X42736,G81689,Arch Healthcare,4,18078,Bhh Morley Street
page_000101.json,X42737,F81700,Canvey Village Surgery,1,19710,Dr H U Rahman & Partner
page_000101.json,X42738,M88015,Great Barr Practice,1,19408,Great Barr Practice
page_000101.json,X42739,C83019003,Beacon Medical Practice - Ingoldmells,1,3990,The Beacon Medical Practice - Ingoldmells
page_000101.json,X42742,C82024001,Doncaster Road Surgery,1,20775,Spinney Hill Medical Centre
page_000101.json,X42743,E82069,The Elms Surgery,1,18441,Dr Ammar Ahmad/ The Elms Surgery
page_000101.json,X42743,E82069,The Elms Surgery,2,24685,Dr Ammar Ahmad
page_000101.json,X42744,K84027,Malthouse Surgery,1,22199,The Malthouse Surgery 
page_000101.json,X42745,E86041,Acre Surgery,1,4767,Dr D Thakrar
page_000101.json,X42745,E86041,Acre Surgery,2,4768,Northwood Doctors
page_000101.json,X42745,E86041,Acre Surgery,3,4769,GP Surgery
page_000101.json,X42745,E86041,Acre Surgery,4,4770,NHS 
page_000101.json,X42753,L83056001,Underhill Surgery,1,1884,Underhill Surgery
page_000101.json,X42754,K84045,Gosford Hill Medical Centre,1,1660,Gosford Hill Medical Centre
page_000101.json,X42754,K84045,Gosford Hill Medical Centre,2,21497,Dr Wallace & Partners
page_000101.json,X42756,C88040,Oughtibridge Surgery,1,22531,The Oughtibridge Surgery
page_000101.json,X42759,C86609,ASA Medical Group,1,24919,The Village Practice
page_000101.json,X42760,F82017002,St Albans Surgery,1,3215,-Maplestead Road Surgery
page_000101.json,X42760,F82017002,St Albans Surgery,2,21122,Dr Mohan and Associates
page_000101.json,X42760,F82017002,St Albans Surgery,3,23257,St Albans Surgery
page_000101.json,X42761,K81078,Grovelands Medical Centre,1,19028,Grovelands Medical Centre.
page_000101.json,X42763,M84065,Beech Tree Medical Practice,1,4368,DRS AHLUWALIA & BALA
page_000101.json,X42765,Y02627,Harden Blakenall ,1,26608,Harden Blakenall
page_000101.json,X42765,Y02627,Harden Blakenall ,2,26609,Blakenall
page_000101.json,X42766,B81119,Goodheart Surgery,1,4744,Goodheart Surgery
page_000101.json,X42766,B81119,Goodheart Surgery,2,20104,Dr G Palooran And Partners
page_000101.json,X42771,H85047,Chatfield Health Care,1,18796,Chatfield Health Care
page_000101.json,X42773,M85098,Rotton Park Medical Centre,1,21610,Drs Marok I S & Mrs J Marok
page_000101.json,X42776,K84014,Morland House Surgery,1,18871,Dr A R Harnden & Partners
page_000101.json,X42778,E83044,Addington Medical Centre,1,20360,Dr PAINTER & partners
page_000101.json,X42779,K82007,The Swan Practice,1,22323,The Swan Practice - North End
page_000101.json,X42784,Y02567,Hodge Hill Family Practice,1,2335,Phoenix Primary Ltd
page_000101.json,X42785,A82024001,Bootle Surgery,1,17984,Bootle Branch Surgery
page_000101.json,X42787,F85071,Fernlea Surgery,1,25829,Fernlea
page_000101.json,X42790,E85624,"Dr Uppal & Partn, Parkview Ctr For H&W",1,20738,Dr Uppal & Partner
page_000101.json,X42795,D81043,Granta Medical Practices,1,19014,"Granta Medical Practices, Sawston "
page_000101.json,X42799,M81063,St Johns House Surgery,1,22496,St Johns House Medical Centre
page_000101.json,X42800,M89002,KINGSHURST MEDICAL PRACTICE,1,3483,Kingshurst Medical Practice
page_000101.json,X42801,P87620,1/Monton Medical Practice,1,20446,Monton Medical Centre - Dr J M Borg-Costanzi 
page_000101.json,X42802,C82643,Community Health Centre (ZS Osama),1,18061,Community Health Centre (Dr Osama & Partners)
page_000101.json,X42804,Y04664,The Willaston Surgery,1,22756,Willaston Surgery
page_000101.json,X42809,J82215,Solent View Medical Practice,1,21727,Lee-On-The-Solent Health Centre
page_000101.json,X42809,J82215,Solent View Medical Practice,2,26744,The Lee-On-The-Solent Medical Practice
page_000101.json,X42811,F81198,Horndon-on-the-Hill Surgery,1,18700,Dr A J Pattara
page_000101.json,X42812,G83049,Lyndhurst Road Medical Centre,1,4960,"Pyle SJ, Cameron EA, Anggiansah CL"
page_000101.json,X42812,G83049,Lyndhurst Road Medical Centre,2,19810,Lyndhurst Medical Centre
page_000101.json,X42813,E81032002,Lea Vale Medical Group,1,20884,Lea Vale Medical Group 
page_000101.json,X42814,P88025,Hulme Hall Medical Group,1,20053,Hulme Hall Medical Group
page_000101.json,X42817,P84070,Newton Heath Medical Centre,1,21316,Newton Heath Health Centre
page_000101.json,X42819,C82060,The Practice-Sayeed,1,22247,sayeed medical centre
page_000101.json,X42825,H81122002,Staines Medical Centre,1,20681,Dr SALAHUDDIN
page_000101.json,X42826,F81112,Highlands Surgery,1,19109,Dr B R M Houston & Partners
page_000101.json,X42827,K83018,Springfield Surgery,1,4240,Springfield Surgery 
page_000101.json,X42827,K83018,Springfield Surgery,2,18771,Dr Chidwick & Partners
page_000101.json,X42829,E81012001,Dr Heslop & Partners,1,2139,Stocks Lane Surgery
page_000101.json,X42829,E81012001,Dr Heslop & Partners,2,2140,The Medical Centre
page_000101.json,X42829,E81012001,Dr Heslop & Partners,3,19021,Greensands Medical Centre
page_000101.json,X42834,G83053002,Bexley Medical Group EHC,1,18524,Erith Health Centre
page_000101.json,X42835,B85024,The Waterloo Practice ,1,22285,The Waterloo Practice
page_000101.json,X42840,M83001002,Horse Fair Practice Group,1,21829,The Horsefair Practice
page_000101.json,X42848,C82038,Latham House Medical Practice,1,20152,Dr E A Loughridge & Partners - Latham House
page_000101.json,X42848,C82038,Latham House Medical Practice,2,24445,Melton Mowbray GP surgeries
page_000101.json,X42848,C82038,Latham House Medical Practice,3,24446,Doctors in melton mowbray
page_000101.json,X42848,C82038,Latham House Medical Practice,4,24447,Doctors in leicestershire
page_000101.json,X42850,C84683,The Windmill Practice,1,3173,Windmill Practice
page_000101.json,X42850,C84683,The Windmill Practice,2,21142,Dr MD Abbott & Partners
page_000101.json,X42851,C86614,Thorne Moor Medical Practice,1,23035,Thorne Moor Medical Practice
page_000101.json,X42853,K81050001,Downland Practice Compton,1,22037,The Downland Practice at Compton
page_000101.json,X42855,C86038,Petersgate Medical Centre,1,21658,Dr B J Mckenna & Partners
page_000101.json,X42859,H85111001,Battersea Fields Practice,1,18309,Dr Grannell
page_000101.json,X4286,FC506,Shirley Pharmacy,1,4208,Care Providers
page_000101.json,X4286,FC506,Shirley Pharmacy,2,26260,Shirley Chemist
page_000101.json,X4286,FC506,Shirley Pharmacy,3,26261,Mobility shop Shirley 
page_000101.json,X4286,FC506,Shirley Pharmacy,4,26262,Care shop Shirley 
page_000101.json,X42863,N81623,Stretton Medical Centre,1,4557,Dr Jain R
page_000101.json,X42863,N81623,Stretton Medical Centre,2,20669,Dr R Jain
page_000101.json,X42865,D82044002,Gayton Road Health And Surgical Centre,1,19966,Gayton Road Health Centre
page_000101.json,X42867,M86007,Phoenix Family Care,1,21437,Phoenix Family Care (Dr Exon & partners)
page_000101.json,X42869,F81675001,Hawkwell Park Drive - Branch Surgery,1,22241,The Practice Hawkwell
page_000101.json,X42872,C87004,Kiveton Park Medical Practice,1,20759,Kiveton Park Primary Care Partners
page_000101.json,X42873,C81071,Osmaston Surgery,1,16618,SHAND IR
page_000101.json,X42873,C81071,Osmaston Surgery,2,20467,Osmaston Surgery
page_000101.json,X42874,M85005,The Park Medical Centre,1,20475,Park Medical Centre 
page_000101.json,X42876,H81010003,Guildowns Group Practice,1,22983,Wodeland Surgery
page_000101.json,X42876,H81010003,Guildowns Group Practice,2,24171,Wodelands Avenue Branch
page_000101.json,X42882,Y00486,Botolph Bridge Community Health Centre,1,18207,3Well Ltd - Botolph Bridge
page_000101.json,X42885,F81025,Dr Gc Chajed's Practice,1,19145,Dr Chajed & Partners
page_000101.json,X42888,M85113,Bucklands End Lane Surgery,1,20226,Dr Kumar S & Dr Sinha R
page_000101.json,X42889,B81036,Pocklington Group Practice,1,5474,Dr Brooke J P And Partners
page_000101.json,X42889,B81036,Pocklington Group Practice,2,21666,The Beckside Centre
page_000101.json,X42891,A88002,Farnham Medical Ctr.,1,4669,Farnham Medical Practice
page_000101.json,X42891,A88002,Farnham Medical Ctr.,2,4670,Dr Sandbach & Partners
page_000101.json,X42891,A88002,Farnham Medical Ctr.,3,4671,Farnham Medical Partners
page_000101.json,X42893,F81184,Abridge Surgery,1,18038,Abridge Surgery
page_000101.json,X42894,E86629,Dr MLR Siddiqui's Practice,1,21066,Dr SIDDIQUI
page_000101.json,X42897,K82054,Ashfield Medical Centre,1,18494,Dr Cassidy And Partners
page_000101.json,X42898,G84625,Oakfield Surgery,1,20131,Dr HAZRA
page_000101.json,X42898,G84625,Oakfield Surgery,2,23228,SE20 8QA
page_000101.json,X42898,G84625,Oakfield Surgery,3,23229,Oaks Park Medical Centre
page_000101.json,X42898,G84625,Oakfield Surgery,4,23230,Oakfield Surgery
page_000101.json,X42899,P81036001,Peel House Medical Practice - Baxenden Branch Site,1,26009,Dr R A Wallworth & Partners
page_000101.json,X42899,P81036001,Peel House Medical Practice - Baxenden Branch Site,2,26010,Peel House Medical Practice
page_000101.json,X42900,P84644,Parkside Surgery,1,21375,Parkside Surgery
page_000101.json,X42902,P82033,Bradford Street Surgery,1,18701,Dr A M Zarrouk
page_000101.json,X42903,J81646,Grove Surgery,1,22058,The Grove Practice
page_000101.json,X42904,K84058001,Hook Norton Surgery,1,18131,Bourne End Surgery
page_000101.json,X42912,P81036,Peel House Medical Practice,1,20987,Dr R A Wallworth & Partners
page_000101.json,X42915,G82708,Marlowe Park Medical Ctr.,1,21297,Marlowe Park Medical Centre
page_000101.json,X42918,Y00286,The Ravenscar Surgery,1,18749,Dr Boyd
page_000101.json,X42920,K81085,Shreeji Medical Centre,1,21482,Dr Trivedi J & Partners
page_000101.json,X42924,C82048001,Harborough Road Surgery,1,4121,Dr S Chohan & Partners
page_000101.json,X42924,C82048001,Harborough Road Surgery,2,4122,Rosemead Drive & Harborough Road Surgeries
page_000101.json,X42924,C82048001,Harborough Road Surgery,3,19350,Dr Chohan & Partners
page_000101.json,X42931,J82028001,Trafalgar Medical Group Practice at Eastney,1,23207,Dr Mitchell Bd & Partners
page_000101.json,X42933,B83611,New Otley Road Medical Practice,1,22132,Dr Usman Akbar MBBS & Mohammed Shaid
page_000101.json,X42935,L83069,Ruby Country Medical Group,1,19195,Holsworthy Doctors
page_000101.json,X42941,N81050,Great Sutton Medical Centre,1,20751,Dr Wearne J P and Partners
page_000101.json,X42941,N81050,Great Sutton Medical Centre,2,25428,The Great Sutton Medical Centre - Green
page_000101.json,X42943,M85713,Highgate Medical Centre,1,20653,Dr Pandit S S 
page_000101.json,X42946,K82618,Prospect House Surgery,1,22245,Prospect House Surgery
page_000101.json,X42947,C84072,The Wellspring Surgery,1,3981,Dr Teed & Partners
page_000101.json,X42947,C84072,The Wellspring Surgery,2,22126,Dr Teed  & Partners
page_000101.json,X42952,H82031,Loxwood Surgery,1,19055,Loxwood Surgery
page_000101.json,X42954,A82613,Wraysdale House Surgery,1,18062,Coniston Medical Practice
page_000101.json,X42956,B86017,Craven Road Medical Practice,1,5540,Craven Road Medical Centre
page_000101.json,X42956,B86017,Craven Road Medical Practice,2,18657,Craven Road Medical Practice
page_000101.json,X42959,A87022,Northumberland Park Medical Group,1,20532,Northumberland Park Medical Group
page_000101.json,X42960,F83680,Sobell Medical Centre,1,19705,Dr Gupta VK
page_000101.json,X42961,J82040001,Thornhill Surgery,1,18702,Dr A S Benning - Thornhill Doctors Surgery
page_000101.json,X42962,K84016,Beaumont Elms Practice,1,19135,Dr Kenyon And Partners
page_000101.json,X42967,N81043,Haslington Surgery,1,4872,Dr N A King and Partners
page_000101.json,X42967,N81043,Haslington Surgery,2,20192,Dr King N A and Partners
page_000101.json,X42968,B86052001,Menston Medical Centre,1,5611,Dr Thompson A J & Partners
page_000101.json,X42969,K83005,Queensway Medical Centre,1,23005,Dr Wainwright & Partners
page_000101.json,X42973,E85074,West Kensington GP Surgery,1,26614,Milson Road Health Centre
page_000101.json,X42973,E85074,West Kensington GP Surgery,2,26615,Brook Green Surgery
page_000101.json,X42975,G82741,Princes Park Medical Ctr,1,21773,Princes Park Medical Centre
page_000101.json,X42977,M85048,Church Road Surgery,1,1710,Dr P Machin & Partners
page_000101.json,X42979,B81063,Bridge Street Surgery,1,21504,Dr Whitaker & Partners
page_000101.json,X42980,P91623,Village Surgery,1,19848,Dr M Stamp
page_000101.json,X42981,C87017001,Wickersley Health Centre,1,18167,Wickersley Health Centre
page_000101.json,X42982,F85669,West Green Surgery,1,1670,Akunjee
page_000101.json,X42982,F85669,West Green Surgery,2,1671,"n15, n17, n22, n8, n4"
page_000101.json,X42982,F85669,West Green Surgery,3,1672,Nhs Gp surgery
page_000101.json,X42982,F85669,West Green Surgery,4,1673,n15 gp surgery
page_000101.json,X42982,F85669,West Green Surgery,5,23162,West Green Road Surgery
page_000101.json,X42983,D81047001,Spring Lane Surgery,1,18507,Bassingbourn Surgery
page_000101.json,X42990,H82017,Park Surgery,1,20480,Park Surgery Horsham
page_000101.json,X42991,A88016,Colliery Court Medical Group,1,20701,CCMG
page_000101.json,X42993,G82753,The Kings Family Practice,1,18720,Dr Anota C D & Partners
page_000101.json,X42996,N81068001,Gresty Brook Surgery,1,21076,Dr Spooner A L and Partners
page_000101.json,X42997,L84012002,Phoenix Kemble,1,21250,Dr Sethi & Partners
page_000101.json,X43002,P81032,Reedyford Hlth Care Group,1,22797,Reedyford Health Care 
page_000101.json,X43005,C81056,Clay Cross Medical Centre,1,3238,Clay Cross Medical Centre
page_000101.json,X43007,M89015,Northbrook Health Centre,1,20530,NORTHBROOK GROUP PRACTICE
page_000101.json,X43008,E82066,Haverfield Surgery,1,18582,Ciobanu C
page_000101.json,X43010,A81034001,Barwick Medical Centre,1,22222,TBMG Barwick Medical Centre
page_000101.json,X43011,E85633,The Southall Medical Ctr.,1,17758,The Southall Medical Ctr.
page_000101.json,X43011,E85633,The Southall Medical Ctr.,2,17759,Dr J & V Sanghera
page_000101.json,X43011,E85633,The Southall Medical Ctr.,3,17760,Southall GP
page_000101.json,X43011,E85633,The Southall Medical Ctr.,4,22303,"The Southall Medical Centre, Drs J & V Sanghera"
page_000101.json,X43012,H81031,Witley Surgery,1,21916,Dr WILKS & partners
page_000101.json,X43019,P92003,The Dicconson Group Practice,1,18020,Dicconson Group  Practice
page_000101.json,X43022,M91018,Saddlers Health Centre,1,20323,MAHMOOD & VERMA
page_000101.json,X43027,G85724,Edith Cavell Practice,1,18436,Edith Cavell Practice
page_000101.json,X43028,F81652,Medic House,1,19845,Dr Ramachandran Mk Practice
page_000101.json,X43034,D83022,Sole Bay H/C,1,19956,Dr Castle & Partners
page_000101.json,X43035,M83026,Carlton Street Surgery,1,18028,Carlton Street Surgery
page_000101.json,X43036,N81020,Penketh Health Centre,1,4688,Dr Knill R and Partners
page_000101.json,X43036,N81020,Penketh Health Centre,2,16102,Dr Rathe M & Partners
page_000101.json,X43036,N81020,Penketh Health Centre,3,19247,Dr J Palin and Partners
page_000101.json,X43037,P85608,Perkins Practice,1,20374,Dr Perkins B
page_000101.json,X43039,L83666,Buckland Surgery,1,18623,Buckland Surgery. Newton Abbot
page_000101.json,X43040,P92639,Family Medical Practice,1,3578,Dr Shahbazi and Partner
page_000101.json,X43040,P92639,Family Medical Practice,2,20675,Dr S S Shahbazi
page_000101.json,X43042,B86667,Beeston Village Surgery,1,19445,Dr G S Randhawa
page_000101.json,X43045,E85103,Lady Margaret Road Medical Centre,1,20244,Dr M Alzarrad
page_000101.json,X43048,C82624,Spirit Primary Care Ltd-Beaumont Leys,1,23570,The Practice Beaumont Leys
page_000101.json,X43050,G85642,Blackfriars Medical Practice,1,18198,Dr Shivraj Chudha
page_000101.json,X43051,H81133,Integrated Care Partnership - OCH,1,20061,Old Cottage Hospital Surgery - Integrated Care Partnership
page_000101.json,X43052,B87044,Alverthorpe,1,15755,Dr A Maclean - Alverthorpe Surgery
page_000101.json,X43052,B87044,Alverthorpe,2,18739,Dr Barnsley - Alverthorpe Surgery
page_000101.json,X43053,E86006,The Devonshire Lodge Practice,1,4575,Dr ALLEN & partners
page_000101.json,X43056,C81042,Mickleover Medical Centre,1,21848,The Mickleover Medical Centre
page_000101.json,X43059,B82061,Bentham Medical Practice,1,18321,Bentham Surgery
page_000101.json,X43060,E83027,The Practice at 188,1,22240,'The Practice @188'
page_000101.json,X43061,P82643,Bromley Meadows Surgery,1,20240,Dr Liversedge & Partners
page_000101.json,X43063,J82062,Cheviot Road Surgery,1,22384,Shirley Avenue And Cheviot Road Practice
page_000101.json,X43067,D83062,Forest Surgery,1,3633,Forest Surgery
page_000101.json,X43068,P81099,Haslingden Healthcare,1,22119,Haslingden Health Centre
page_000101.json,X43069,E82040,Peartree Lane Surgery,1,17300,Peartree Surgery
page_000101.json,X43069,E82040,Peartree Lane Surgery,2,21984,Peartree Group Practice
page_000101.json,X43070,B82054002,South Cliff Surgery,1,22374,Scarborough Medical Group - South Cliff
page_000101.json,X43071,A82072,Risedale Surgery,1,19750,Dr Jolliffe GC & Partner
page_000101.json,X43074,E83031,The Village Surgery,1,4665,The Village Surgery
page_000101.json,X43074,E83031,The Village Surgery,2,19567,Dr MCELLIGOTT & partners
page_000101.json,X43078,M91612,St Mary's Surgery,1,16776,DR DEVASIA
page_000101.json,X43078,M91612,St Mary's Surgery,2,16777,ST MARY'S SURGERY
page_000101.json,X43078,M91612,St Mary's Surgery,3,21889,ST MARY'S SURGERY - Dr D Panagamuwa & Dr N Devasia
page_000101.json,X43079,C88037001,Shoreham Street Surgery,1,22386,Shoreham Street  Surgery
page_000101.json,X43081,H85008001,Roehampton Surgery,1,22634,The Ashburton Medical Practice
page_000101.json,X43082,M84023,Central Surgery,1,20071,Dr Cotterill & Partners - Central Surgery
page_000101.json,X43085,M83057,Mill Bank,1,4994,Rawle M S
page_000101.json,X43085,M83057,Mill Bank,2,4995,Hodgkinson B R
page_000101.json,X43085,M83057,Mill Bank,3,4996,Hearn J S
page_000101.json,X43085,M83057,Mill Bank,4,4997,Davies J A
page_000101.json,X43085,M83057,Mill Bank,5,21116,Spiers J M
page_000101.json,X43087,C83048,St. Johns Medical Centre,1,17123,Dr Tedbury And Partners
page_000101.json,X43087,C83048,St. Johns Medical Centre,2,21893,St. John's Medical Centre
page_000101.json,X43092,C82031002,Hilltop Surgery,1,3622,Johnson Medical Practice
page_000101.json,X43092,C82031002,Hilltop Surgery,2,17600,Hilltop Surgery
page_000101.json,X43092,C82031002,Hilltop Surgery,3,18903,Hilltop
page_000101.json,X43096,L85026,"Hamdon Medical Centre, Stoke-Sub-Hamdon",1,19784,Hamdon Medical Centre
page_000101.json,X43097,M81004,Riverside Surgery,1,2912,Dr Swindlehurst And Partners
page_000101.json,X43101,H81030,The House Partnership,1,19989,GREYSTONE HOUSE
page_000101.json,X43108,N83001001,Rainbow Medical Centre,1,15750,Rainbow Medical Centre
page_000101.json,X43108,N83001001,Rainbow Medical Centre,2,19420,Hanrahan & Partners
page_000101.json,X43109,M85033,The Manor Practice,1,20716,Dr Speak & Partners James Preston Health Centre
page_000101.json,X43113,B81054,Clifton House Medical Centre,1,3558,Clifton House Medical Centre
page_000101.json,X43114,H81133001,Intergrated Care Partnership - Fitznells Manor Surgery,1,20059,Fitznells Manor Surgery - Integrated Care Partnership
page_000101.json,X43116,H82058,Maywood Health Care Centre,1,21302,Maywood Healthcare Centre
page_000101.json,X43124,F84080,Fountayne Road Medical Practice,1,17813,The Gadvhi Practice
page_000101.json,X43124,F84080,Fountayne Road Medical Practice,2,21816,The Gadhvi Practice
page_000101.json,X43126,M89009001,Chelmsley Lane Surgery,1,20503,MARSTON GREEN SURGERY
page_000101.json,X43127,M89001,Parkfield Medical Centre,1,18752,DR BUDH-RAJA & PARTNER
page_000101.json,X43129,C86029,St Vincent Medical Centre,1,22304,The St Vincent Practice
page_000101.json,X43130,A84028002,Seaton Park Medical Group-Newbiggin Branch,1,22015,Seaton Park Medical Group - Newbiggin Branch
page_000101.json,X43132,J82194,East Shore Partnership,1,21331,East Shore Partnership
page_000101.json,X43132,J82194,East Shore Partnership,2,25406,Comprising of Baffins & Milton Park Surgeries
page_000101.json,X43132,J82194,East Shore Partnership,3,25464,Baffins Surgery
page_000101.json,X43133,E87034,Pimlico Health At The Marven Surgery,1,21439,Pimlico Health @ the Marven
page_000101.json,X43134,M84012001,Park Leys Medical Practice,1,21393,Fillongley Surgery
page_000101.json,X43135,E82091002,Boxmoor Doctors Surgery,1,20932,Parkwood Surgery - Boxmoor
page_000101.json,X43136,M85721,Holyhead Primary Health Care Centre,1,18770,Dr Chaparala B C
page_000101.json,X43137,C84694,Lime Tree Surgery,1,5553,Dr Karim R & Partner
page_000101.json,X43137,C84694,Lime Tree Surgery,2,18872,Dr A Raj
page_000101.json,X43138,L82018,Helston Medical Centre,1,19064,Dr DAVIES & Partners (Helston)
page_000101.json,X43140,D83008,Burlington Primary Care,1,18626,Burlington Road Surgery
page_000101.json,X43142,J81626,Fordington Surgery,1,18934,Fordington Practice
page_000101.json,X43143,F82607,South Hornchurch Medical Practice ,1,26353,Spring Farm Surgery
page_000101.json,X43145,F81121,Southend Coastal Surgeries - Thorpe Bay,1,18727,Dr B Agha & Partners
page_000101.json,X43147,E84076,Oxgate Gardens Surgery,1,20623,Oxgate Garden Surgery
page_000101.json,X43148,F81010001,Bluebells Surgery,1,20198,Dr L Leighton & Partners
page_000101.json,X43150,B86104001,Cottingley GP Surgery,1,20125,Dr H U Pai
page_000101.json,X43152,J81033001,Student Medical Centre,1,18132,Bournemouth University Medical Centre
page_000101.json,X43153,H82022,Steyning Health Centre,1,22269,The Steyning Health Centre
page_000101.json,X43153,H82022,Steyning Health Centre,2,24589,Steyning Health Centre
page_000101.json,X43155,Y04957,St Austell Health Group,1,16832,St Austell Healthcare
page_000101.json,X43155,Y04957,St Austell Health Group,2,16833,SAHC
page_000101.json,X43155,Y04957,St Austell Health Group,3,16834,Wheal Northey
page_000101.json,X43155,Y04957,St Austell Health Group,4,21878,St Austell Healthcare - Wheal Northey
page_000101.json,X43156,P81214,Limefield Surgery,1,21599,Limefield and Cherry Tree
page_000101.json,X43157,H81081,Tadworth Medical Centre,1,20689,Dr Shabrokh & Partners
page_000101.json,X43158,G82234,Phoenix Medical Practice,1,19616,Dr Pile N R & Partner
page_000101.json,X43163,K81075001,Weekes Drive Surgery,1,18663,Farnham Road Practice
page_000101.json,X43165,P84009,Ailsa Craig Medical Centre,1,18149,Ailsa Craig Medical Practice
page_000101.json,X43169,G82161002,REACH HEALTHCARE,1,21004,Dr Raval J K K & Partners
page_000101.json,X43174,K83026,Albany House Medical Centre,1,18260,Albany House Medical Centre
page_000101.json,X43176,F81125,Church View Surgery,1,4758,Dr Mahmud & Partners
page_000101.json,X43178,B83055,The Ridge Medical Pract.,1,22254,The Ridge Medical Practice 1
page_000101.json,X43179,L83040001,Broadclyst Surgery,1,21677,The Broadclyst Surgery
page_000101.json,X43180,D81004001,Brampton Surgery,1,21970,The Brampton Surgery 
page_000101.json,X43181,A84006003,Embleton Surgery,1,22639,The Bondgate Practice - Embleton
page_000101.json,X43182,P92007,Old Henry Street Med Ctr,1,17151,Dr Spielmann & Partners
page_000101.json,X43182,P92007,Old Henry Street Med Ctr,2,22162,Dr. Wong & Partners
page_000101.json,X43184,C82112,Severn Surgery,1,20073,Dr Cusack and Partners
page_000101.json,X43192,B82080003,Dunnington Surgery,1,20515,MyHealth Dunnington Health Care Centre
page_000101.json,X43193,P82009,St Helens Road Practice,1,18592,Garnet Fold Practice
page_000101.json,X43194,A83022004,Millyard House,1,21912,Dr Whalley & Partners
page_000101.json,X43196,G82002,St James' Surgery,1,1719,St James' Surgery
page_000101.json,X43196,G82002,St James' Surgery,2,1720,Dr Neylon & Partners
page_000101.json,X43199,K83618,Dr Abbas,1,19901,Dr Abbas & Dr Takla
page_000101.json,X43200,H84040,Hampton Medical Centre,1,20000,Hampton Medical Centre - Lewis
page_000101.json,X43205,C84028,The Ruddington Med Centre,1,19743,Dr Jag Rai & Associates
page_000101.json,X43213,P92651001,Platt Bridge Medical Centre,1,24829,Dr C A Xavier
page_000101.json,X43214,F85034,Arcadian Gardens Surgery,1,18814,Arcadian Gardens 
page_000101.json,X43215,E84017,Sudbury & Alperton Medical Centre,1,23121,SUDBURY & ALPERTON MEDICAL CENTRE Dr MEHTA & pts
page_000101.json,X43217,G81057001,Westfield Surgery,1,3634,Sedlescombe Surgery
page_000101.json,X43217,G81057001,Westfield Surgery,2,3635,Westfield Surgery
page_000101.json,X43220,K81077001,Calcot Surgery,1,19252,Dr James Bywater and Partners
page_000101.json,X43221,P81757,Barrowford Surgery,1,18830,Barrowford Surgery
page_000101.json,X43222,G82729,White Cliffs Medical Centre,1,20661,Dr Premnath P & Partner
page_000101.json,X43223,C85024,High Street Practice,1,18655,Craven & Partners
page_000101.json,X43226,B81024,Willerby and Swanland Surgery,1,19577,Dr Moody M E A And Partners
page_000101.json,X43230,A82070,St. Mary's Surgery,1,20355,Dr P Burns & Partners
page_000101.json,X43231,L85020,Beckington Family Practice,1,22638,The Beckington Family Practice
page_000101.json,X43232,K84613,Alchester Medical Group,1,18154,Alchester Medical Group - Langford Medical Practice
page_000101.json,X43233,M85164001,Newport Medical Group,1,19906,Dr Ahmed B & Dr Haroon A M
page_000101.json,X43234,B81034,Leven & Beeford Medical Practice,1,22117,Dr Sykes A J And Partners
page_000101.json,X43235,M88001,The Village Medical Centre,1,2324,Village Medical Centre
page_000101.json,X43235,M88001,The Village Medical Centre,2,22729,The Surgery
page_000101.json,X43236,E86033,St Martins Medical Centre,1,2129,St Martins Medical Centre
page_000101.json,X43239,A86021001,Holmside Medical Group Chapel House,1,19194,Holmside Medical Group
page_000101.json,X43240,N81645,4 Seasons Medical Centre,1,4559,4 Seasons Medical Centre
page_000101.json,X43240,N81645,4 Seasons Medical Centre,2,19558,Dr Malkhandi AD and Partners
page_000101.json,X43245,G84006,Summercroft Surgery,1,18692,Dr  BAILEY & partners
page_000101.json,X43246,C83007001,St.Mary's Medical Centre,1,19142,Dr Catherine S Fitt  & Partners
page_000101.json,X43251,C84696,West Oak Surgery,1,4917,Parsons Bl & Partner
page_000101.json,X43251,C84696,West Oak Surgery,2,4918,Dr G Cox
page_000101.json,X43253,B81051,Old Fire Station Surgery,1,19871,Dr Mixer P R And Partners
page_000101.json,X43257,P86606001,The Medical Centre (The Strand),1,22547,The Strand Medical Centre
page_000101.json,X43259,C84660,Hounsfield Surgery,1,22559,The Surgery - Sutton on Trent
page_000101.json,X43260,A84002001,Longframlington Surgery,1,22541,The Rothbury Practice
page_000101.json,X43262,B81606001,Dr Mathews,1,1930,Dr R K Mathews
page_000101.json,X43264,P81701,Dr Dawoud's Surgery,1,19680,Dr Dawoud's Surgery
page_000101.json,X43264,P81701,Dr Dawoud's Surgery,2,26751,Preston Road 
page_000101.json,X43266,Y01068,Amaanah Medical Practice,1,20188,Dr Khalid N & Partners
page_000101.json,X43269,F86657,York Road Surgery,1,22999,York Surgery
page_000101.json,X43270,F81149002,Sidney House Surgery,1,5614,Dr Brann & Partners
page_000101.json,X43270,F81149002,Sidney House Surgery,2,21534,"Drs, Siddiqui, Cunningham and Hall"
page_000101.json,X43270,F81149002,Sidney House Surgery,3,23788,Sydney House Surgery
page_000101.json,X43271,L83131,Pembroke Medical Group,1,21985,Pembroke House
page_000101.json,X43272,Y01922,Stennack Surgery,1,22336,Stennack Surgery
